match_id,season,team1,team2,venue,city,toss_winner,toss_decision,team1_matches_played,team1_wins,team1_win_rate,team1_toss_win_rate,team2_matches_played,team2_wins,team2_win_rate,team2_toss_win_rate,h2h_matches_played,h2h_team1_win_rate,is_team1_toss_winner,team1_win
419120,2010,Deccan Chargers,Delhi Daredevils,Barabati Stadium,Cuttack,Deccan Chargers,bat,16,8,0.5,0.5625,14,7,0.5,0.5714285714285714,11,0.36363636363636365,1,1
419122,2010,Mumbai Indians,Kolkata Knight Riders,Brabourne Stadium,Mumbai,Kolkata Knight Riders,bat,16,11,0.6875,0.5625,14,7,0.5,0.5,34,0.6764705882352942,0,1
419123,2010,Royal Challengers Bangalore,Chennai Super Kings,M Chinnaswamy Stadium,Bangalore,Chennai Super Kings,field,16,8,0.5,0.375,16,9,0.5625,0.625,30,0.3333333333333333,0,1
419124,2010,Kings XI Punjab,Rajasthan Royals,"Punjab Cricket Association Stadium, Mohali",Chandigarh,Kings XI Punjab,field,14,3,0.21428571428571427,0.35714285714285715,14,6,0.42857142857142855,0.42857142857142855,21,0.38095238095238093,1,0
419125,2010,Chennai Super Kings,Mumbai Indians,"Brabourne Stadium, Mumbai",Mumbai,Mumbai Indians,field,16,9,0.5625,0.625,16,11,0.6875,0.5625,37,0.4594594594594595,0,0
419128,2010,Royal Challengers Bangalore,Delhi Daredevils,M Chinnaswamy Stadium,Bangalore,Royal Challengers Bangalore,field,16,8,0.5,0.375,14,7,0.5,0.5714285714285714,21,0.6190476190476191,1,0
419126,2010,Rajasthan Royals,Deccan Chargers,"Sardar Patel Stadium, Motera",Ahmedabad,Deccan Chargers,bat,14,6,0.42857142857142855,0.42857142857142855,16,8,0.5,0.5625,9,0.7777777777777778,0,1
419127,2010,Kings XI Punjab,Kolkata Knight Riders,"Punjab Cricket Association Stadium, Mohali",Chandigarh,Kolkata Knight Riders,bat,14,3,0.21428571428571427,0.35714285714285715,14,7,0.5,0.5,27,0.3333333333333333,0,0
419129,2010,Rajasthan Royals,Chennai Super Kings,"Sardar Patel Stadium, Motera",Ahmedabad,Rajasthan Royals,bat,14,6,0.42857142857142855,0.42857142857142855,16,9,0.5625,0.625,29,0.4482758620689655,1,1
419130,2010,Deccan Chargers,Mumbai Indians,Dr DY Patil Sports Academy,Mumbai,Deccan Chargers,field,16,8,0.5,0.5625,16,11,0.6875,0.5625,10,0.4,1,0
419132,2010,Mumbai Indians,Kings XI Punjab,Brabourne Stadium,Mumbai,Mumbai Indians,field,16,11,0.6875,0.5625,14,3,0.21428571428571427,0.35714285714285715,26,0.5384615384615384,1,1
419133,2010,Chennai Super Kings,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",Chennai,Royal Challengers Bangalore,bat,16,9,0.5625,0.625,16,8,0.5,0.375,30,0.6666666666666666,0,1
419135,2010,Kolkata Knight Riders,Deccan Chargers,Eden Gardens,Kolkata,Kolkata Knight Riders,bat,14,7,0.5,0.5,16,8,0.5,0.5625,9,0.7777777777777778,1,1
419136,2010,Kings XI Punjab,Royal Challengers Bangalore,"Punjab Cricket Association Stadium, Mohali",Chandigarh,Kings XI Punjab,bat,14,3,0.21428571428571427,0.35714285714285715,16,8,0.5,0.375,26,0.5384615384615384,1,0
419138,2010,Mumbai Indians,Deccan Chargers,Brabourne Stadium,Mumbai,Mumbai Indians,bat,16,11,0.6875,0.5625,16,8,0.5,0.5625,10,0.6,1,1
419137,2010,Chennai Super Kings,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",Chennai,Chennai Super Kings,bat,16,9,0.5625,0.625,14,6,0.42857142857142855,0.42857142857142855,29,0.5517241379310345,1,1
419139,2010,Kolkata Knight Riders,Kings XI Punjab,Eden Gardens,Kolkata,Kolkata Knight Riders,bat,14,7,0.5,0.5,14,3,0.21428571428571427,0.35714285714285715,27,0.6666666666666666,1,0
419142,2010,Chennai Super Kings,Mumbai Indians,"MA Chidambaram Stadium, Chepauk",Chennai,Chennai Super Kings,bat,16,9,0.5625,0.625,16,11,0.6875,0.5625,37,0.4594594594594595,1,1
419143,2010,Rajasthan Royals,Kings XI Punjab,Sawai Mansingh Stadium,Jaipur,Kings XI Punjab,bat,14,6,0.42857142857142855,0.42857142857142855,14,3,0.21428571428571427,0.35714285714285715,21,0.5714285714285714,0,1
419144,2010,Kolkata Knight Riders,Delhi Daredevils,Eden Gardens,Kolkata,Kolkata Knight Riders,bat,14,7,0.5,0.5,14,7,0.5,0.5714285714285714,21,0.6190476190476191,1,1
419145,2010,Royal Challengers Bangalore,Deccan Chargers,M Chinnaswamy Stadium,Bangalore,Deccan Chargers,field,16,8,0.5,0.375,16,8,0.5,0.5625,11,0.45454545454545453,0,0
419146,2010,Kings XI Punjab,Mumbai Indians,"Punjab Cricket Association Stadium, Mohali",Chandigarh,Mumbai Indians,bat,14,3,0.21428571428571427,0.35714285714285715,16,11,0.6875,0.5625,26,0.4230769230769231,0,1
419148,2010,Royal Challengers Bangalore,Kolkata Knight Riders,M Chinnaswamy Stadium,Bangalore,Royal Challengers Bangalore,field,16,8,0.5,0.375,14,7,0.5,0.5,32,0.4375,1,1
419147,2010,Deccan Chargers,Chennai Super Kings,"Vidarbha Cricket Association Stadium, Jamtha",Nagpur,Chennai Super Kings,bat,16,8,0.5,0.5625,16,9,0.5625,0.625,10,0.4,0,1
419150,2010,Rajasthan Royals,Mumbai Indians,Sawai Mansingh Stadium,Jaipur,Rajasthan Royals,field,14,6,0.42857142857142855,0.42857142857142855,16,11,0.6875,0.5625,29,0.4827586206896552,1,0
419151,2010,Deccan Chargers,Royal Challengers Bangalore,"Vidarbha Cricket Association Stadium, Jamtha",Nagpur,Royal Challengers Bangalore,field,16,8,0.5,0.5625,16,8,0.5,0.375,11,0.5454545454545454,0,1
419153,2010,Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk",Chennai,Kolkata Knight Riders,bat,16,9,0.5625,0.625,14,7,0.5,0.5,29,0.6551724137931034,0,1
419154,2010,Rajasthan Royals,Royal Challengers Bangalore,Sawai Mansingh Stadium,Jaipur,Rajasthan Royals,bat,14,6,0.42857142857142855,0.42857142857142855,16,8,0.5,0.375,29,0.41379310344827586,1,0
419155,2010,Chennai Super Kings,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",Chennai,Chennai Super Kings,bat,16,9,0.5625,0.625,14,7,0.5,0.5714285714285714,18,0.6666666666666666,1,0
419156,2010,Kings XI Punjab,Deccan Chargers,Himachal Pradesh Cricket Association Stadium,Dharamsala,Deccan Chargers,field,14,3,0.21428571428571427,0.35714285714285715,16,8,0.5,0.5625,10,0.7,0,0
419158,2010,Kolkata Knight Riders,Rajasthan Royals,Eden Gardens,Kolkata,Rajasthan Royals,bat,14,7,0.5,0.5,14,6,0.42857142857142855,0.42857142857142855,28,0.5,0,1
419157,2010,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,Bangalore,Royal Challengers Bangalore,field,16,8,0.5,0.375,16,11,0.6875,0.5625,32,0.40625,1,0
419159,2010,Kings XI Punjab,Chennai Super Kings,Himachal Pradesh Cricket Association Stadium,Dharamsala,Chennai Super Kings,field,14,3,0.21428571428571427,0.35714285714285715,16,9,0.5625,0.625,23,0.34782608695652173,0,0
419161,2010,Kolkata Knight Riders,Mumbai Indians,Eden Gardens,Kolkata,Mumbai Indians,bat,14,7,0.5,0.5,16,11,0.6875,0.5625,34,0.3235294117647059,0,1
419162,2010,Royal Challengers Bangalore,Mumbai Indians,Dr DY Patil Sports Academy,Mumbai,Mumbai Indians,bat,16,8,0.5,0.375,16,11,0.6875,0.5625,32,0.40625,0,0
419163,2010,Chennai Super Kings,Deccan Chargers,Dr DY Patil Sports Academy,Mumbai,Chennai Super Kings,bat,16,9,0.5625,0.625,16,8,0.5,0.5625,10,0.6,1,1
419164,2010,Royal Challengers Bangalore,Deccan Chargers,Dr DY Patil Sports Academy,Mumbai,Deccan Chargers,bat,16,8,0.5,0.375,16,8,0.5,0.5625,11,0.45454545454545453,0,1
419165,2010,Chennai Super Kings,Mumbai Indians,Dr DY Patil Sports Academy,Mumbai,Chennai Super Kings,bat,16,9,0.5625,0.625,16,11,0.6875,0.5625,37,0.4594594594594595,1,1
501198,2011,Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk",Chennai,Chennai Super Kings,bat,16,11,0.6875,0.5625,15,8,0.5333333333333333,0.4666666666666667,29,0.6551724137931034,1,1
501199,2011,Deccan Chargers,Rajasthan Royals,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,Rajasthan Royals,field,14,6,0.42857142857142855,0.42857142857142855,13,6,0.46153846153846156,0.5384615384615384,9,0.2222222222222222,0,0
501200,2011,Kochi Tuskers Kerala,Royal Challengers Bangalore,Nehru Stadium,Kochi,Kochi Tuskers Kerala,bat,14,6,0.42857142857142855,0.5714285714285714,16,10,0.625,0.375,2,0.0,1,0
501202,2011,Pune Warriors,Kings XI Punjab,Dr DY Patil Sports Academy,Mumbai,Kings XI Punjab,bat,14,4,0.2857142857142857,0.35714285714285715,14,7,0.5,0.7142857142857143,6,0.5,0,1
501203,2011,Kolkata Knight Riders,Deccan Chargers,Eden Gardens,Kolkata,Kolkata Knight Riders,bat,15,8,0.5333333333333333,0.4666666666666667,14,6,0.42857142857142855,0.42857142857142855,9,0.7777777777777778,1,1
501204,2011,Rajasthan Royals,Delhi Daredevils,Sawai Mansingh Stadium,Jaipur,Delhi Daredevils,bat,13,6,0.46153846153846156,0.5384615384615384,14,4,0.2857142857142857,0.6428571428571429,18,0.6111111111111112,0,1
501205,2011,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,Bangalore,Mumbai Indians,field,16,10,0.625,0.375,16,10,0.625,0.375,32,0.40625,0,0
501207,2011,Pune Warriors,Kochi Tuskers Kerala,Dr DY Patil Sports Academy,Mumbai,Kochi Tuskers Kerala,bat,14,4,0.2857142857142857,0.35714285714285715,14,6,0.42857142857142855,0.5714285714285714,1,1.0,0,1
501206,2011,Kings XI Punjab,Chennai Super Kings,"Punjab Cricket Association Stadium, Mohali",Chandigarh,Kings XI Punjab,field,14,7,0.5,0.7142857142857143,16,11,0.6875,0.5625,23,0.34782608695652173,1,1
501208,2011,Deccan Chargers,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,Royal Challengers Bangalore,field,14,6,0.42857142857142855,0.42857142857142855,16,10,0.625,0.375,11,0.5454545454545454,0,1
501209,2011,Rajasthan Royals,Kolkata Knight Riders,Sawai Mansingh Stadium,Jaipur,Kolkata Knight Riders,field,13,6,0.46153846153846156,0.5384615384615384,15,8,0.5333333333333333,0.4666666666666667,28,0.42857142857142855,0,0
501210,2011,Mumbai Indians,Kochi Tuskers Kerala,Wankhede Stadium,Mumbai,Kochi Tuskers Kerala,field,16,10,0.625,0.375,14,6,0.42857142857142855,0.5714285714285714,1,0.0,0,0
501211,2011,Chennai Super Kings,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",Chennai,Chennai Super Kings,bat,16,11,0.6875,0.5625,16,10,0.625,0.375,30,0.6666666666666666,1,1
501212,2011,Deccan Chargers,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,Kings XI Punjab,field,14,6,0.42857142857142855,0.42857142857142855,14,7,0.5,0.7142857142857143,10,0.3,0,0
501213,2011,Pune Warriors,Delhi Daredevils,Dr DY Patil Sports Academy,Mumbai,Delhi Daredevils,field,14,4,0.2857142857142857,0.35714285714285715,14,4,0.2857142857142857,0.6428571428571429,6,0.3333333333333333,0,0
501214,2011,Kolkata Knight Riders,Rajasthan Royals,Eden Gardens,Kolkata,Kolkata Knight Riders,field,15,8,0.5333333333333333,0.4666666666666667,13,6,0.46153846153846156,0.5384615384615384,28,0.5,1,1
501215,2011,Kochi Tuskers Kerala,Chennai Super Kings,Nehru Stadium,Kochi,Kochi Tuskers Kerala,field,14,6,0.42857142857142855,0.5714285714285714,16,11,0.6875,0.5625,2,0.5,1,1
501218,2011,Mumbai Indians,Pune Warriors,Wankhede Stadium,Mumbai,Pune Warriors,bat,16,10,0.625,0.375,14,4,0.2857142857142857,0.35714285714285715,6,0.8333333333333334,0,1
501219,2011,Kolkata Knight Riders,Kochi Tuskers Kerala,Eden Gardens,Kolkata,Kolkata Knight Riders,field,15,8,0.5333333333333333,0.4666666666666667,14,6,0.42857142857142855,0.5714285714285714,2,0.0,1,0
501220,2011,Kings XI Punjab,Rajasthan Royals,"Punjab Cricket Association Stadium, Mohali",Chandigarh,Rajasthan Royals,field,14,7,0.5,0.7142857142857143,13,6,0.46153846153846156,0.5384615384615384,21,0.38095238095238093,0,1
501222,2011,Kolkata Knight Riders,Royal Challengers Bangalore,Eden Gardens,Kolkata,Royal Challengers Bangalore,field,15,8,0.5333333333333333,0.4666666666666667,16,10,0.625,0.375,32,0.5625,0,0
501221,2011,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,Mumbai,Chennai Super Kings,field,16,10,0.625,0.375,16,11,0.6875,0.5625,37,0.5405405405405406,0,1
501225,2011,Rajasthan Royals,Kochi Tuskers Kerala,Sawai Mansingh Stadium,Jaipur,Rajasthan Royals,field,13,6,0.46153846153846156,0.5384615384615384,14,6,0.42857142857142855,0.5714285714285714,2,0.5,1,1
501224,2011,Deccan Chargers,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,Deccan Chargers,field,14,6,0.42857142857142855,0.42857142857142855,16,10,0.625,0.375,10,0.4,1,0
501226,2011,Chennai Super Kings,Pune Warriors,"MA Chidambaram Stadium, Chepauk",Chennai,Pune Warriors,field,16,11,0.6875,0.5625,14,4,0.2857142857142857,0.35714285714285715,6,0.6666666666666666,0,1
501228,2011,Pune Warriors,Chennai Super Kings,Dr DY Patil Sports Academy,Mumbai,Pune Warriors,bat,14,4,0.2857142857142857,0.35714285714285715,16,11,0.6875,0.5625,6,0.3333333333333333,1,0
501229,2011,Kochi Tuskers Kerala,Deccan Chargers,Nehru Stadium,Kochi,Kochi Tuskers Kerala,field,14,6,0.42857142857142855,0.5714285714285714,14,6,0.42857142857142855,0.42857142857142855,1,0.0,1,0
501232,2011,Royal Challengers Bangalore,Pune Warriors,M Chinnaswamy Stadium,Bangalore,Pune Warriors,field,16,10,0.625,0.375,14,4,0.2857142857142857,0.35714285714285715,5,1.0,0,1
501231,2011,Rajasthan Royals,Mumbai Indians,Sawai Mansingh Stadium,Jaipur,Rajasthan Royals,field,13,6,0.46153846153846156,0.5384615384615384,16,10,0.625,0.375,29,0.4827586206896552,1,1
501233,2011,Kochi Tuskers Kerala,Delhi Daredevils,Nehru Stadium,Kochi,Delhi Daredevils,bat,14,6,0.42857142857142855,0.5714285714285714,14,4,0.2857142857142857,0.6428571428571429,2,0.5,0,0
501234,2011,Kolkata Knight Riders,Kings XI Punjab,Eden Gardens,Kolkata,Kolkata Knight Riders,field,15,8,0.5333333333333333,0.4666666666666667,14,7,0.5,0.7142857142857143,27,0.6666666666666666,1,1
501236,2011,Chennai Super Kings,Deccan Chargers,"MA Chidambaram Stadium, Chepauk",Chennai,Chennai Super Kings,bat,16,11,0.6875,0.5625,14,6,0.42857142857142855,0.42857142857142855,10,0.6,1,1
501235,2011,Rajasthan Royals,Pune Warriors,Sawai Mansingh Stadium,Jaipur,Rajasthan Royals,field,13,6,0.46153846153846156,0.5384615384615384,14,4,0.2857142857142857,0.35714285714285715,5,0.8,1,1
501237,2011,Mumbai Indians,Kings XI Punjab,Wankhede Stadium,Mumbai,Kings XI Punjab,field,16,10,0.625,0.375,14,7,0.5,0.7142857142857143,26,0.5384615384615384,0,1
501239,2011,Deccan Chargers,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,Deccan Chargers,field,14,6,0.42857142857142855,0.42857142857142855,15,8,0.5333333333333333,0.4666666666666667,9,0.2222222222222222,1,0
501240,2011,Chennai Super Kings,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",Chennai,Rajasthan Royals,bat,16,11,0.6875,0.5625,13,6,0.46153846153846156,0.5384615384615384,29,0.5517241379310345,0,1
501241,2011,Pune Warriors,Mumbai Indians,Dr DY Patil Sports Academy,Mumbai,Pune Warriors,field,14,4,0.2857142857142857,0.35714285714285715,16,10,0.625,0.375,6,0.16666666666666666,1,0
501242,2011,Kochi Tuskers Kerala,Kolkata Knight Riders,Nehru Stadium,Kochi,Kolkata Knight Riders,field,14,6,0.42857142857142855,0.5714285714285714,15,8,0.5333333333333333,0.4666666666666667,2,1.0,0,1
501243,2011,Deccan Chargers,Delhi Daredevils,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,Delhi Daredevils,field,14,6,0.42857142857142855,0.42857142857142855,14,4,0.2857142857142857,0.6428571428571429,11,0.36363636363636365,0,0
501244,2011,Royal Challengers Bangalore,Kings XI Punjab,M Chinnaswamy Stadium,Bangalore,Kings XI Punjab,field,16,10,0.625,0.375,14,7,0.5,0.7142857142857143,26,0.46153846153846156,0,1
501245,2011,Kolkata Knight Riders,Chennai Super Kings,Eden Gardens,Kolkata,Chennai Super Kings,bat,15,8,0.5333333333333333,0.4666666666666667,16,11,0.6875,0.5625,29,0.3448275862068966,0,1
501246,2011,Mumbai Indians,Delhi Daredevils,Wankhede Stadium,Mumbai,Delhi Daredevils,field,16,10,0.625,0.375,14,4,0.2857142857142857,0.6428571428571429,22,0.5,0,1
501248,2011,Kings XI Punjab,Pune Warriors,"Punjab Cricket Association Stadium, Mohali",Chandigarh,Kings XI Punjab,bat,14,7,0.5,0.7142857142857143,14,4,0.2857142857142857,0.35714285714285715,6,0.5,1,0
501247,2011,Royal Challengers Bangalore,Kochi Tuskers Kerala,M Chinnaswamy Stadium,Bangalore,Kochi Tuskers Kerala,bat,16,10,0.625,0.375,14,6,0.42857142857142855,0.5714285714285714,2,1.0,0,1
501249,2011,Rajasthan Royals,Chennai Super Kings,Sawai Mansingh Stadium,Jaipur,Rajasthan Royals,field,13,6,0.46153846153846156,0.5384615384615384,16,11,0.6875,0.5625,29,0.4482758620689655,1,0
501251,2011,Kings XI Punjab,Mumbai Indians,"Punjab Cricket Association Stadium, Mohali",Chandigarh,Mumbai Indians,field,14,7,0.5,0.7142857142857143,16,10,0.625,0.375,26,0.4230769230769231,0,1
501250,2011,Deccan Chargers,Pune Warriors,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,Deccan Chargers,bat,14,6,0.42857142857142855,0.42857142857142855,14,4,0.2857142857142857,0.35714285714285715,4,0.75,1,0
501252,2011,Rajasthan Royals,Royal Challengers Bangalore,Sawai Mansingh Stadium,Jaipur,Royal Challengers Bangalore,field,13,6,0.46153846153846156,0.5384615384615384,16,10,0.625,0.375,29,0.41379310344827586,0,0
501253,2011,Chennai Super Kings,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",Chennai,Chennai Super Kings,bat,16,11,0.6875,0.5625,14,4,0.2857142857142857,0.6428571428571429,18,0.6666666666666666,1,1
501254,2011,Kochi Tuskers Kerala,Kings XI Punjab,Holkar Cricket Stadium,Indore,Kings XI Punjab,field,14,6,0.42857142857142855,0.5714285714285714,14,7,0.5,0.7142857142857143,1,0.0,0,0
501256,2011,Mumbai Indians,Deccan Chargers,Wankhede Stadium,Mumbai,Deccan Chargers,bat,16,10,0.625,0.375,14,6,0.42857142857142855,0.42857142857142855,10,0.6,0,0
501255,2011,Royal Challengers Bangalore,Kolkata Knight Riders,M Chinnaswamy Stadium,Bangalore,Royal Challengers Bangalore,field,16,10,0.625,0.375,15,8,0.5333333333333333,0.4666666666666667,32,0.4375,1,1
501257,2011,Kings XI Punjab,Delhi Daredevils,Himachal Pradesh Cricket Association Stadium,Dharamsala,Delhi Daredevils,field,14,7,0.5,0.7142857142857143,14,4,0.2857142857142857,0.6428571428571429,22,0.5909090909090909,0,1
501258,2011,Kochi Tuskers Kerala,Rajasthan Royals,Holkar Cricket Stadium,Indore,Kochi Tuskers Kerala,field,14,6,0.42857142857142855,0.5714285714285714,13,6,0.46153846153846156,0.5384615384615384,2,0.5,1,1
501259,2011,Pune Warriors,Deccan Chargers,Dr DY Patil Sports Academy,Mumbai,Deccan Chargers,field,14,4,0.2857142857142857,0.35714285714285715,14,6,0.42857142857142855,0.42857142857142855,4,0.25,0,0
501260,2011,Kings XI Punjab,Royal Challengers Bangalore,Himachal Pradesh Cricket Association Stadium,Dharamsala,Kings XI Punjab,bat,14,7,0.5,0.7142857142857143,16,10,0.625,0.375,26,0.5384615384615384,1,1
501261,2011,Chennai Super Kings,Kochi Tuskers Kerala,"MA Chidambaram Stadium, Chepauk",Chennai,Chennai Super Kings,bat,16,11,0.6875,0.5625,14,6,0.42857142857142855,0.5714285714285714,2,0.5,1,1
501262,2011,Pune Warriors,Kolkata Knight Riders,Dr DY Patil Sports Academy,Mumbai,Kolkata Knight Riders,field,14,4,0.2857142857142857,0.35714285714285715,15,8,0.5333333333333333,0.4666666666666667,5,0.2,0,0
501263,2011,Mumbai Indians,Rajasthan Royals,Wankhede Stadium,Mumbai,Mumbai Indians,bat,16,10,0.625,0.375,13,6,0.46153846153846156,0.5384615384615384,29,0.5172413793103449,1,0
501264,2011,Kings XI Punjab,Deccan Chargers,Himachal Pradesh Cricket Association Stadium,Dharamsala,Kings XI Punjab,field,14,7,0.5,0.7142857142857143,14,6,0.42857142857142855,0.42857142857142855,10,0.7,1,0
501266,2011,Royal Challengers Bangalore,Chennai Super Kings,M Chinnaswamy Stadium,Bangalore,Royal Challengers Bangalore,field,16,10,0.625,0.375,16,11,0.6875,0.5625,30,0.3333333333333333,1,1
501267,2011,Kolkata Knight Riders,Mumbai Indians,Eden Gardens,Kolkata,Mumbai Indians,field,15,8,0.5333333333333333,0.4666666666666667,16,10,0.625,0.375,34,0.3235294117647059,0,0
501268,2011,Royal Challengers Bangalore,Chennai Super Kings,Wankhede Stadium,Mumbai,Chennai Super Kings,field,16,10,0.625,0.375,16,11,0.6875,0.5625,30,0.3333333333333333,0,0
501269,2011,Mumbai Indians,Kolkata Knight Riders,Wankhede Stadium,Mumbai,Mumbai Indians,field,16,10,0.625,0.375,15,8,0.5333333333333333,0.4666666666666667,34,0.6764705882352942,1,1
501270,2011,Royal Challengers Bangalore,Mumbai Indians,"MA Chidambaram Stadium, Chepauk",Chennai,Mumbai Indians,field,16,10,0.625,0.375,16,10,0.625,0.375,32,0.40625,0,1
501271,2011,Chennai Super Kings,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",Chennai,Chennai Super Kings,bat,16,11,0.6875,0.5625,16,10,0.625,0.375,30,0.6666666666666666,1,1
548306,2012,Chennai Super Kings,Mumbai Indians,"MA Chidambaram Stadium, Chepauk",Chennai,Mumbai Indians,field,18,10,0.5555555555555556,0.3888888888888889,17,10,0.5882352941176471,0.6470588235294118,37,0.4594594594594595,0,0
548307,2012,Kolkata Knight Riders,Delhi Daredevils,Eden Gardens,Kolkata,Delhi Daredevils,field,17,12,0.7058823529411765,0.4117647058823529,18,11,0.6111111111111112,0.5555555555555556,21,0.6190476190476191,0,0
548308,2012,Mumbai Indians,Pune Warriors,Wankhede Stadium,Mumbai,Mumbai Indians,field,17,10,0.5882352941176471,0.6470588235294118,16,4,0.25,0.375,6,0.8333333333333334,1,0
548309,2012,Rajasthan Royals,Kings XI Punjab,Sawai Mansingh Stadium,Jaipur,Kings XI Punjab,field,16,7,0.4375,0.625,16,8,0.5,0.5,21,0.5714285714285714,0,1
548311,2012,Deccan Chargers,Chennai Super Kings,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,Deccan Chargers,field,15,4,0.26666666666666666,0.6,18,10,0.5555555555555556,0.3888888888888889,10,0.4,1,0
548310,2012,Royal Challengers Bangalore,Delhi Daredevils,M Chinnaswamy Stadium,Bangalore,Delhi Daredevils,field,15,8,0.5333333333333333,0.4,18,11,0.6111111111111112,0.5555555555555556,21,0.6190476190476191,0,1
548313,2012,Pune Warriors,Kings XI Punjab,Subrata Roy Sahara Stadium,Pune,Pune Warriors,bat,16,4,0.25,0.375,16,8,0.5,0.5,6,0.5,1,1
548312,2012,Rajasthan Royals,Kolkata Knight Riders,Sawai Mansingh Stadium,Jaipur,Kolkata Knight Riders,field,16,7,0.4375,0.625,17,12,0.7058823529411765,0.4117647058823529,28,0.42857142857142855,0,1
548314,2012,Deccan Chargers,Mumbai Indians,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,Deccan Chargers,bat,15,4,0.26666666666666666,0.6,17,10,0.5882352941176471,0.6470588235294118,10,0.4,1,0
